"bulk_id","slab_millers","slab_shift","slab_comp","top","*C_ml_Eads","*C_ml_dft_Eads","*C_min_ml_Eads","C_min_sp_e","*CO_ml_Eads","*CO_ml_dft_Eads","*CO_min_ml_Eads","CO_min_sp_e","*CHO_ml_Eads","*CHO_ml_dft_Eads","*CHO_min_ml_Eads","CHO_min_sp_e","CO*COH_ml_Eads","CO*COH_ml_dft_Eads","CO*COH_min_ml_Eads","COCOH_min_sp_e","*H_ml_Eads","*H_ml_dft_Eads","*H_min_ml_Eads","H_min_sp_e","OH_min_sp_e","*OH_ml_Eads","*OH_ml_dft_Eads","*OH_min_ml_Eads","n_bulk_elements","slab_identifier","cleavage_energy","facet_fraction_on_wulff_not_normalized"
"dcgat-agm003287078","(1, 0, 0)",0.166666666666667,"In-0.6-Sn-0.4","True","[1.02054691 1.03076124 1.04397655 1.04517913 1.046839  ]","[1.22022957 1.2337389  1.21335864 1.22143062 1.22880718]",1.02054691314697,1.21335863999997,"[0.16296089]","[0.36382615]",0.162960886955261,0.363826149999966,"[0.13583761 0.13774586 0.13867813 0.13981378 0.14031267]","[0.30295931 0.29742087 0.31942481 0.3163496  0.32280363]",0.135837614536285,0.297420869999996,"[0.27609485 0.2785272  0.28011888 0.28889328 0.28910989]","[0.47501369 0.43375926 0.43022002 0.40954463 0.42298453]",0.276094853878021,0.409544629999971,"[0.49671692 0.49849826 0.50049168 0.50069398 0.50235254]","[0.62001908 0.62327608 0.61399912 0.6413303  0.61678955]",0.496716916561127,0.61399911999996,0.253992960000005,"[0.03764457 0.04149324 0.0435456  0.04544747 0.04655141]","[0.25571368 0.2723828  0.25399296 0.25964759 0.26217486]",0.0376445651054382,2,"23879_1,0,0_0.167_True",0.262462852141159,0.808452956240777
"dcgat-agm003771069","(1, 0, 1)",0.128912099853304,"Pb-0.75-Sn-0.125-Tl-0.125","False","[1.47009826 1.4710927  1.4802599  1.48377562 1.48480701]","[1.63579679 1.63219783 1.62244034 1.67681306 1.70052847]",1.47009825706482,1.62244034000001,"[-0.15199482]","[-0.0138432]",-0.151994824409485,-0.0138431999999966,"[0.18709666 0.18968093 0.20550346 0.21775526 0.22708321]","[0.41405993 0.43729634 0.39547795 0.40851594 0.38020545]",0.187096655368805,0.380205450000005,"[0.18817991 0.21717256 0.23917902 0.25215656 0.2522884 ]","[0.41516001 0.41074659 0.27833497 0.25998802 0.27831694]",0.188179910182953,0.259988020000009,"[0.5096274  0.51768678 0.52723581 0.53237945 0.53555959]","[0.61476735 0.61411598 0.68887067 0.62075531 0.67645827]",0.509627401828766,0.614115980000008,0.152407740000001,"[0.09657437 0.10124069 0.12122208 0.1351651  0.13684964]","[0.16228074 0.15240774 0.23399295 0.21558071 0.21136221]",0.0965743660926818,3,"28015_1,0,1_0.129_False",,
"dcgat-agm003261597","(2, 1, 1)",0.0312500000000002,"Hg-0.125-Tl-0.875","True","[1.91316795 1.91721678 1.92200303 1.93813777 1.94889712]","[1.78969684 1.78671102 1.79168409 1.82980661 1.83234437]",1.91316795349121,1.78671102000004,"[-0.17272788]","[-0.00186806]",-0.172727882862091,-0.0018680599999925,"[0.50922137 0.51024646 0.51403517 0.51529783 0.51636583]","[0.56985587 0.56488377 0.57385712 0.55857154 0.57704843]",0.509221374988556,0.558571540000003,"[0.41922981 0.42848867 0.43067366 0.43075913 0.43187636]","[0.36431899 0.36343885 0.40188159 0.41443254 0.40414391]",0.419229805469513,0.363438850000023,"[0.6412825  0.64401346 0.64407891 0.6480462  0.64806873]","[0.62392112 0.61414372 0.62894432 0.6888361  0.64206297]",0.641282498836517,0.614143720000016,0.0098851200000069,"[0.07934201 0.08219612 0.08411556 0.08448148 0.08588737]","[0.00988512 0.01229596 0.01742661 0.01961595 0.01673256]",0.0793420076370239,2,"24929_2,1,1_0.031_True",,
"mp-11473","(3, 2, 2)",0.0357142857142857,"Hg-0.5-Tl-0.5","True","[2.32868314 2.38583636 2.39861512 2.40174341 2.40492892]","[2.3969957  2.33899756 2.33981948 2.33674665 2.32775927]",2.32868313789368,2.32775927,"[-0.13453221]","[-0.00785827]",-0.13453221321106,-0.0078582699999927,"[0.60097152 0.60504442 0.60691708 0.60746938 0.60936207]","[0.64163271 0.64477512 0.64665961 0.64341589 0.63539866]",0.600971519947052,0.63539866,"[0.33772534 0.34534436 0.3489545  0.35010189 0.35383683]","[0.39774241 0.35797025 0.34670485 0.33380461 0.32950535]",0.337725341320038,0.329505350000005,"[0.59331828 0.60432917 0.62178761 0.62180561 0.725061  ]","[0.61855937 0.63597496 0.64112254 0.63402602 0.70332982]",0.593318283557892,0.618559370000007,-0.02197898,"[-0.0180189  -0.00977397 -0.00871706 -0.00496626 -0.00227749]","[-0.01788421 -0.01958672 -0.01704531 -0.01398623 -0.02197898]",-0.018018901348114,2,"3816_3,2,2_0.036_True",,
"dcgat-agm003193591","(1, 1, 0)",0.0493271343031664,"Hg-0.2-Tl-0.8","True","[2.22181439 2.22462177 2.22682071 2.2273705  2.22757244]","[2.09039148 2.08794825 2.09303367 2.09051327 2.09371351]",2.22181439399719,2.08794825,"[-0.1169008]","[0.02670581]",-0.11690080165863,0.0267058099999957,"[0.51991397 0.52055973 0.52198726 0.52204102 0.52219385]","[0.54724445 0.5031561  0.49841317 0.50213206 0.51984643]",0.519913971424103,0.498413169999992,"[0.41690701 0.42384547 0.43037242 0.43156964 0.43370181]","[0.34182104 0.34009255 0.36869797 0.37251428 0.34335552]",0.416907012462616,0.340092550000009,"[0.59721488 0.64291233 0.64336115 0.64348584 0.64354533]","[0.9292295  0.6207906  0.62316345 0.62342298 0.62624444]",0.597214877605438,0.620790600000007,0.0805557199999924,"[0.10698706 0.10958719 0.11013341 0.11255217 0.11267734]","[0.08242706 0.08304422 0.08148241 0.08055572 0.08913069]",0.106987059116364,2,"28546_1,1,0_0.049_True",,
"dcgat-agm001206357","(2, 1, 2)",0.0500000000000001,"Bi-0.25-Ga-0.25-Pb-0.5","False","[1.5281682  1.53229237 1.53356791 1.53517699 1.53527904]","[1.60021723 1.38629009 1.58712035 1.58967129 1.58175142]",1.52816820144653,1.38629009,"[-0.14004433]","[0.01780797]",-0.140044331550598,0.0178079700000068,"[0.31302482 0.31464571 0.32017165 0.3281253  0.33051282]","[0.44810503 0.33835259 0.44725961 0.44752939 0.3500848 ]",0.313024818897247,0.33835259,"[0.41691047 0.42094845 0.44338602 0.44874376 0.46316475]","[0.44496329 0.45515917 0.40742346 0.41389059 0.41003757]",0.416910469532013,0.407423460000018,"[0.53388029 0.53462452 0.5408693  0.54342431 0.54626185]","[0.62379963 0.62784327 0.62884156 0.62791724 0.62683778]",0.533880293369293,0.623799630000008,0.136676390000019,"[0.15695941 0.15853113 0.16054732 0.1624651  0.1650846 ]","[0.13923181 0.16264784 0.14075565 0.13667639 0.14408055]",0.156959414482117,3,"33365_2,1,2_0.05_False",,
"dcgat-agm003327854","(1, 1, 0)",0.312374565566184,"In-0.375-Pb-0.375-Sn-0.25","True","[1.1529634  1.15401793 1.15592408 1.15698528 1.15800953]","[1.36403619 1.37126843 1.37854958 1.36388308 1.3645703 ]",1.15296339988709,1.36388308000001,"[-0.13926804]","[0.00700722]",-0.139268040657043,0.0070072200000055,"[0.19193971 0.1928907  0.19452721 0.1960662  0.19709539]","[0.29078008 0.29560822 0.29731927 0.29193337 0.2937433 ]",0.19193971157074,0.290780080000005,"[0.32004613 0.32231039 0.3294782  0.32955545 0.32994717]","[0.40550629 0.42931032 0.39992533 0.43555322 0.40477997]",0.320046126842499,0.399925330000016,"[0.52338058 0.52349263 0.52506822 0.5258022  0.52622837]","[0.62448169 0.63606835 0.63531798 0.6270066  0.62996258]",0.52338057756424,0.62448169000001,0.296206400000003,"[0.2340889  0.2341938  0.23479742 0.23498285 0.23648107]","[0.2962064  0.29735812 0.29877267 0.30991442 0.3059488 ]",0.234088897705078,3,"30226_1,1,0_0.312_True",,
"dcgat-agm003193422","(0, 0, 1)",0.25,"Cd-0.2-Tl-0.8","True","[1.88113046 1.88582683 1.88667941 1.8882947  1.88924122]","[1.67540604 1.66780819 1.65837155 1.66781034 1.66101515]",1.88113045692444,1.65837155,"[-0.17227334 -0.16632652 -0.15111321 -0.11913788]","[0.02416412 0.02004432 0.02723615 0.06300521]",-0.172273337841034,0.0200443199999966,"[0.17309552 0.21594614 0.22991508 0.23272473 0.23342401]","[0.3860257  0.38257578 0.39075821 0.31371455 0.33104306]",0.173095524311066,0.313714549999993,"[0.20849216 0.21429139 0.22020543 0.22313434 0.22496331]","[0.39036388 0.37003172 0.35808526 0.34975739 0.35673365]",0.208492159843445,0.349757390000001,"[0.48462206 0.49152583 0.49365383 0.49392051 0.49629694]","[0.64073533 0.62903229 0.62579532 0.63180397 0.63813275]",0.484622061252594,0.625795320000002,0.129690690000004,"[-0.00401336  0.02636254  0.02716744  0.02767265  0.02776194]","[0.12969069 0.19217589 0.19662384 0.19685908 0.19250087]",-0.0040133595466613,2,"33694_0,0,1_0.25_True",,
"dcgat-agm003264587","(1, 1, 0)",0.0625,"Cd-0.125-Pb-0.875","True","[1.87742472 1.87825584 1.88453269 1.88925743 1.88973856]","[2.20794163 2.20900886 2.21315784 2.22512712 2.20618175]",1.87742471694946,2.20618174999998,"[-0.13836312]","[8.641e-05]",-0.138363122940063,8.64099999944301E-05,"[0.27996117 0.28018576 0.28320271 0.28356749 0.28489953]","[0.34761075 0.34205416 0.34969305 0.33531455 0.34607971]",0.279961168766022,0.335314549999993,"[0.31876916 0.32438868 0.34545821 0.34759206 0.39738148]","[0.34930557 0.35982994 0.36998278 0.3589641  0.45555964]",0.318769156932831,0.349305569999984,"[0.60176069 0.60206455 0.60313827 0.6036889  0.60384673]","[0.63479923 0.64473336 0.63153209 0.62991647 0.64048112]",0.601760685443878,0.629916469999984,0.252784329999997,,,,2,"19881_1,1,0_0.062_True",,
"dcgat-agm003299699","(1, 1, 0)",0.0625,"In-0.875-Sn-0.125","True","[1.58253908 1.58448553 1.58514071 1.58932114 1.59044409]","[1.53149595 1.53440617 1.53413822 1.53191682 1.53411093]",1.58253908157349,1.53149594999999,"[-0.11686867]","[-0.00072311]",-0.116868674755096,-0.0007231099999671,"[0.29816383 0.29946584 0.30277544 0.30397063 0.30442864]","[0.27529509 0.27765557 0.28498498 0.28966687 0.2752607 ]",0.298163831233978,0.275260700000018,"[0.38681108 0.3911106  0.3950637  0.41775817 0.43127364]","[0.42764809 0.42568392 0.42962952 0.44574436 0.51970977]",0.386811077594757,0.425683920000012,"[0.65436095 0.65465206 0.65590936 0.65729755 0.65786821]","[0.63383506 0.63376765 0.63074636 0.63656152 0.63183133]",0.654360949993134,0.630746360000018,0.179691410000004,,,,2,"26789_1,1,0_0.062_True",0.270270059844586,0
"dcgat-agm003298624","(1, 0, -1)",0.125,"In-0.833-Sn-0.167","True","[1.46983981 1.47228312 1.47501874 1.47561049 1.4760201 ]","[1.57660214 1.57587776 1.5793542  1.57079398 1.5734986 ]",1.46983981132507,1.57079397999999,"[-0.13790834]","[-0.00727922]",-0.137908339500427,-0.0072792200000151,"[0.25315279 0.25335199 0.2550506  0.25513715 0.25528091]","[0.2937862  0.29806748 0.30360326 0.30200229 0.29615545]",0.253152787685394,0.2937862,"[0.35514146 0.35764378 0.35791475 0.35866755 0.36209923]","[0.42311614 0.41080346 0.41317881 0.41565178 0.44363679]",0.355141460895538,0.410803460000011,"[0.56744868 0.5681898  0.56823796 0.56842047 0.56893522]","[0.63332329 0.64070469 0.638721   0.63889655 0.64840337]",0.567448675632477,0.633323289999993,0.209915639999991,"[0.14880657 0.14945984 0.15010023 0.15086555 0.15155739]","[0.21611269 0.21387386 0.20991564 0.22095995 0.2119461 ]",0.148806571960449,2,"20658_1,0,-1_0.125_True",0.234351157846525,0.0475296153283863
"dcgat-agm003300241","(2, 0, 1)",0.25,"Hg-0.111-Tl-0.889","True","[2.11936188 2.12093854 2.1222074  2.12384796 2.12434411]","[2.14979688 2.16033354 2.14615213 2.1489221  2.1551358 ]",2.11936187744141,2.14615212999999,"[-0.15749222]","[-0.00349098]",-0.157492220401764,-0.0034909800000093,"[0.49937278 0.50201887 0.50314742 0.50349504 0.50473911]","[0.61881941 0.59736836 0.60675093 0.62604384 0.6029071 ]",0.499372780323029,0.59736835999999,"[0.3818441  0.38382202 0.38424808 0.38477451 0.38900656]","[0.38511655 0.4228472  0.4220052  0.44348044 0.42607518]",0.381844103336334,0.385116550000006,"[0.59662277 0.59819275 0.59904367 0.60183257 0.60365528]","[0.64551481 0.63492684 0.64010308 0.64631897 0.6404044 ]",0.59662276506424,0.634926840000006,0.0777911099999926,"[0.02208221 0.02330953 0.02805501 0.03020298 0.03053451]","[0.08001725 0.08512454 0.08098409 0.08686334 0.07779111]",0.0220822095870971,2,"17058_2,0,1_0.25_True",,
"dcgat-agm003292487","(2, 1, 2)",0.120740526103245,"In-0.556-Pb-0.444","True","[1.48507404 1.48665047 1.49451518 1.4982338  1.49893975]","[1.66471535 1.69210721 1.53595582 1.69370535 1.55843537]",1.48507404327393,1.53595582000003,"[-0.13323992]","[0.11831072]",-0.133239924907684,0.118310720000011,"[-1.88231063 -1.44626355 -0.5301348   0.19327855  0.19448978]","[1.98560819 3.74559648 3.81012563 0.35723399 0.35056247]",-1.88231062889099,0.35056247,"[0.28482884 0.28939468 0.29871732 0.30663782 0.30703813]","[0.43927468 0.48936066 0.5451008  0.4797665  0.46023095]",0.284828841686249,0.439274680000011,"[0.52495092 0.5404442  0.54232377 0.54257983 0.54643935]","[0.742574   0.63941658 0.714414   0.65499388 0.66320666]",0.524950921535492,0.639416580000017,0.173725990000008,"[0.00347257 0.00905073 0.04438967 0.05646026 0.059901  ]","[0.18769403 0.18325743 0.20927217 0.19801943 0.17372599]",0.0034725666046142,2,"30591_2,1,2_0.121_True",,
"dcgat-agm003292658","(2, 1, 2)",0.0421723990891291,"In-0.444-Sn-0.556","False","[0.98344177 0.98498207 0.98576123 0.98652512 0.98860067]","[1.02364004 1.01141835 1.03190421 1.01461616 1.30076252]",0.983441770076752,1.01141835000001,"[-0.14536929]","[0.1023929]",-0.145369291305542,0.102392900000012,"[-1.77286768 -1.60535002 -1.46980953 -1.17168975 -0.7497195 ]","[4.87239203 5.0639762  1.63673418 5.05199102 1.53447713]",-1.77286767959595,1.53447712999997,"[0.29193586 0.29407829 0.29846948 0.32140464 0.33335191]","[0.50349751 0.44103457 0.51604337 0.62977034 0.56757035]",0.291935861110687,0.441034570000028,"[0.48522419 0.51278156 0.51498264 0.5214681  0.52245742]","[0.64297217 0.76425332 0.74200535 0.65743909 0.67113278]",0.485224187374115,0.642972170000007,0.203273700000011,"[0.00148213 0.01310551 0.01330131 0.01711357 0.01823598]","[0.24894131 0.2032737  0.21651774 0.21895939 0.20422957]",0.0014821290969848,2,"22543_2,1,2_0.042_False",0.277104124137612,0
"dcgat-agm001850365","(2, 1, 1)",0.166666666666667,"In-0.333-Sn-0.667","True","[0.95388979 0.96014184 0.96681422 1.14116859 1.14283276]","[0.93110132 0.92675212 0.93126158 1.22288972 1.24119119]",0.953889787197113,0.926752120000032,"[-0.14680356]","[0.02247184]",-0.146803557872772,0.0224718400000085,"[0.20524347 0.20982003 0.21232396 0.21278095 0.21574998]","[0.25715414 0.25333923 0.25349707 0.26838981 0.26953403]",0.205243468284607,0.253339229999995,"[0.36249381 0.36688536 0.37056738 0.37143248 0.37239021]","[0.40928028 0.39769894 0.40982416 0.40197133 0.39923378]",0.362493813037872,0.397698940000026,"[0.56821722 0.58384687 0.58927733 0.58931857 0.59235758]","[0.6434738  0.64769024 0.66182114 0.67136929 0.67510704]",0.568217217922211,0.64347380000001,0.141481080000005,"[0.0745303  0.07677937 0.07912058 0.08376044 0.08469862]","[0.14148108 0.14220634 0.15060377 0.15130833 0.15050967]",0.0745303034782409,2,"34072_2,1,1_0.167_True",0.309298784694124,0
"dcgat-agm003292488","(1, 0, 0)",0.25,"In-0.444-Pb-0.556","True","[1.46156192 1.46266413 1.46997643 1.47627616 1.47729802]","[1.75360393 1.72828011 1.74675586 1.74826539 1.70568309]",1.46156191825867,1.70568309000001,"[-0.14816535]","[0.00787594]",-0.148165345191956,0.007875939999991,"[-0.88895309  0.27958137  0.28119522  0.28346425  0.28479785]","[1.31889924 0.40796339 0.40918369 0.40464447 0.41192042]",-0.88895308971405,0.404644469999965,"[0.30401558 0.30891985 0.31841832 0.32233387 0.3594678 ]","[0.29250693 0.28904046 0.30304994 0.301772   0.45406327]",0.304015576839447,0.289040460000024,"[0.61260432 0.61357945 0.6144672  0.6162954  0.61641651]","[0.64848195 0.65136605 0.67115588 0.65124216 0.65249535]",0.612604320049286,0.64848194999999,-0.0048956200000134,"[0.03470695 0.03702545 0.0372237  0.03811175 0.03879786]","[-0.00281025 -0.00489562 -0.0020288  -0.00331634 -0.00231152]",0.0347069501876831,2,"23271_1,0,0_0.25_True",,
"dcgat-agm003771865","(0, 0, 1)",0.127988452854369,"In-0.75-Pb-0.125-Sn-0.125","False","[1.0873239  1.09392262 1.09403348 1.09805489 1.10770345]","[1.34577125 1.34782621 1.34832423 1.35217088 1.30810901]",1.08732390403748,1.30810901,"[-0.08689886 -0.08124149 -0.07472825]","[0.18780287 0.17358003 0.17969784]",-0.0868988633155822,0.173580029999982,"[0.25555712 0.25768048 0.26046628 0.26067203 0.260701  ]","[0.36232674 0.37138342 0.4019015  0.39915663 0.38476411]",0.255557119846344,0.362326739999986,"[0.30184203 0.30282444 0.30403489 0.30850583 0.31143898]","[0.4879143  0.48816164 0.48847793 0.49626012 0.4982215 ]",0.301842033863068,0.4879143,"[0.54576713 0.55553573 0.55993396 0.56038481 0.56225246]","[0.66989059 0.67067474 0.65027008 0.66180167 0.65072202]",0.54576712846756,0.650270079999999,0.196444709999994,"[0.02018613 0.02307284 0.02403373 0.02413404 0.02438921]","[0.21402272 0.22438628 0.20476404 0.19644471 0.21427161]",0.0201861262321472,3,"29895_0,0,1_0.128_False",,
"dcgat-agm003775051","(2, 1, 1)",0.0413958265450405,"Bi-0.125-In-0.75-Pb-0.125","False","[1.42159534 1.42208409 1.4238584  1.42619109 1.42630482]","[1.45167384 1.44607608 1.44755365 1.44347513 1.44743511]",1.42159533500671,1.44347513,"[-0.14591771 -0.14149958]","[0.01294784 0.00916139]",-0.14591771364212,0.0091613900000027,"[0.26317745 0.27411383 0.27572685 0.27602988 0.27621192]","[0.24941571 0.23729584 0.25469302 0.23272052 0.23865817]",0.263177454471588,0.232720519999987,"[0.37821358 0.38467771 0.39162606 0.39411622 0.39666361]","[0.39530501 0.39746835 0.45620333 0.45055063 0.40488784]",0.378213584423065,0.395305010000016,"[0.62115937 0.62960464 0.63036197 0.63148898 0.63873476]","[0.6955973  0.65912645 0.72614001 0.67303742 0.66743594]",0.621159374713898,0.659126450000002,0.0949333800000005,"[0.06207484 0.06601077 0.10892075 0.11403358 0.11714965]","[0.09493338 0.10546081 0.15452361 0.15009616 0.14548143]",0.0620748400688171,3,"23797_2,1,1_0.041_False",,
"dcgat-agm003300099","(1, 0, 1)",0.166720274260534,"In-0.889-Sn-0.111","False","[1.41254735 1.41338134 1.41411376 1.41642547 1.41660357]","[1.60630115 1.60707297 1.60453329 1.60025563 1.6016993 ]",1.41254734992981,1.60025562999996,"[-0.1268813]","[-0.00535555]",-0.126881301403046,-0.0053555499999902,"[0.40937799 0.4130463  0.41411895 0.41534919 0.41563946]","[0.52954852 0.52273773 0.51778795 0.5319908  0.53972395]",0.409377992153168,0.517787950000013,"[0.3903721  0.39461428 0.39676934 0.39758724 0.39910728]","[0.53015414 0.54203277 0.54357562 0.53465975 0.52570343]",0.390372097492218,0.525703429999993,"[0.65364605 0.65381986 0.65554148 0.65568084 0.6558786 ]","[0.65985732 0.72335055 0.66492076 0.72363349 0.66618813]",0.653646051883698,0.659857319999986,0.215700699999985,"[0.11171919 0.11199284 0.11258304 0.11324072 0.11397922]","[0.21578938 0.21587051 0.21610442 0.2157007  0.21623661]",0.111719191074371,2,"17908_1,0,1_0.167_False",0.264007783350665,0
"dcgat-agm003300287","(1, 1, 2)",0.0831754149858798,"In-0.111-Pb-0.889","True","[1.64974165 1.65095878 1.65731597 1.65831184 1.66327572]","[1.60955406 1.70280632 1.7162884  1.70478682 1.68603991]",1.64974164962769,1.60955405999999,"[-0.14368856]","[0.01008457]",-0.143688559532166,0.0100845699999894,"[0.3334102  0.33664459 0.33677965 0.34181255 0.34388989]","[0.47991532 0.47048714 0.47450801 0.47479429 0.46390208]",0.333410203456879,0.463902079999997,"[0.35563332 0.35730356 0.36189789 0.36710018 0.36750942]","[0.40368214 0.37704566 0.42016431 0.37390845 0.40190986]",0.355633318424225,0.373908449999988,"[0.60344595 0.60351676 0.60471302 0.60522908 0.60759097]","[0.66830032 0.67476037 0.67362404 0.66113878 0.6698285 ]",0.603445947170258,0.661138780000002,0.180296319999997,"[0.19175076 0.19950789 0.20304179 0.2035653  0.20621407]","[0.18029632 0.18242435 0.19729625 0.19250319 0.26971996]",0.191750764846802,2,"33286_1,1,2_0.083_True",,
"dcgat-agm003297264","(2, 1, 0)",0.0555555555555555,"Pb-0.8-Sn-0.2","True","[1.42354107 1.43247104 1.43591261 1.44045329 1.44427419]","[1.51913667 1.5169412  1.52443549 1.34654181 1.34057029]",1.42354106903076,1.34057028999996,"[-0.12834609 -0.12388247]","[0.0884471  0.08550513]",-0.128346085548401,0.0855051300000013,"[-1.03242373  0.35236496  0.355766    0.36039799  0.36360353]","[1.58724503 0.44793729 0.45022641 0.44337622 0.45398215]",-1.03242373466492,0.443376220000005,"[0.42988223 0.43371147 0.43708473 0.43946773 0.44239873]","[0.558554   0.51326233 0.48236059 0.53605157 0.55620442]",0.429882228374481,0.482360589999985,"[0.39073831 0.52744955 0.60122722 0.63002461 0.63351744]","[0.93094929 0.97202108 1.02990634 0.66569372 0.66327187]",0.390738308429718,0.66327186999996,0.310449960000028,"[0.22940093 0.23281896 0.23662484 0.23871309 0.24013364]","[0.31044996 0.32752413 0.32786587 0.32233513 0.32639032]",0.229400932788849,2,"18380_2,1,0_0.056_True",,
"dcgat-agm002088935","(0, 1, 1)",0.426644038954011,"In-0.5-Sn-0.5","True","[1.19429207 1.19658208 1.19688535 1.19698048 1.19788051]","[1.23453579 1.23776958 1.24022658 1.23815018 1.23769676]",1.19429206848145,1.23453579000002,"[-0.15296954]","[0.00967647]",-0.152969539165497,0.0096764700000164,"[0.22709477 0.23878419 0.25282127 0.25624758 0.25854188]","[0.41849657 0.37956181 0.37796452 0.37613162 0.38490293]",0.227094769477844,0.376131619999967,"[0.37893945 0.38345593 0.38368565 0.38445979 0.38487011]","[0.45353214 0.483987   0.43785524 0.48169038 0.44466602]",0.37893944978714,0.437855240000005,"[0.59081024 0.59136742 0.59216088 0.59312266 0.59319276]","[0.66974781 0.67278309 0.68117504 0.66913646 0.66375414]",0.590810239315033,0.663754140000009,0.231597169999986,"[0.22373962 0.22443724 0.22544467 0.23246962 0.23266608]","[0.23159717 0.23504375 0.23193165 0.24588804 0.24446855]",0.223739624023438,2,"32956_0,1,1_0.427_True",0.252525281534351,0.301235045593615
